Ciudad,Altitud,Año,Mes,Día,T.Max,T.Min,T.media,Dir.Viento,Vel.Viento,Precipitación,Sol,Presión.máx,Presión.min
Palma de Mallorca,8,1990,6,23,29.4,19.8,24.6,240,5.0,0.0,11.8,1020.1,1015.8
Palma de Mallorca,3,1990,6,23,27.6,21.6,24.6,200,3.1,0.0,11.0,1020.7,1017.1
Palma de Mallorca,8,1990,6,24,32.6,17.6,25.1,70,4.2,0.0,12.5,1021.4,1019.1
Palma de Mallorca,3,1990,6,24,31.0,20.6,25.8,40,2.8,0.0,12.1,1021.7,1019.4
Palma de Mallorca,8,1990,6,25,32.6,17.2,24.9,240,4.7,0.0,11.3,1021.4,1017.7
Palma de Mallorca,3,1990,6,25,32.0,23.4,27.7,240,1.4,0.0,12.3,1021.6,1017.4
Palma de Mallorca,8,1990,6,26,34.4,19.6,27.0,220,3.9,0.0,12.5,1019.3,1015.1
Palma de Mallorca,3,1990,6,26,29.6,23.2,26.4,200,1.4,0.0,12.5,1019.7,1016.1
Palma de Mallorca,8,1990,6,27,30.4,18.0,24.2,200,3.3,0.0,12.6,1015.7,1013.0
Palma de Mallorca,3,1990,6,27,29.6,21.8,25.7,200,1.7,0.0,13.0,1016.1,1013.5
Palma de Mallorca,8,1990,6,28,29.6,19.6,24.6,240,3.3,0.0,12.5,1015.5,1013.3
Palma de Mallorca,3,1990,6,28,27.8,22.0,24.9,250,1.4,0.0,12.8,1016.5,1014.4
Palma de Mallorca,8,1990,6,29,34.6,18.4,26.5,250,5.6,0.0,12.5,1015.5,1012.7
Palma de Mallorca,3,1990,6,29,31.8,22.2,27.0,250,1.9,0.0,12.7,1016.0,1013.4
Palma de Mallorca,8,1990,6,30,30.0,19.6,24.8,220,2.2,0.0,12.0,1015.0,1012.7
Palma de Mallorca,3,1990,6,30,29.6,23.0,26.3,200,1.7,0.0,12.2,1015.5,1013.0
Palma de Mallorca,8,1990,7,1,29.4,18.6,24.0,60,7.8,0.0,12.3,1018.7,1012.7
Palma de Mallorca,3,1990,7,1,28.8,21.8,25.3,90,4.2,0.0,12.5,1020.1,1013.2
Palma de Mallorca,8,1990,7,2,28.2,16.0,22.1,230,4.4,0.0,12.5,1018.7,1013.2
Palma de Mallorca,3,1990,7,2,26.4,21.6,24.0,200,1.7,0.0,12.9,1019.7,1013.4
Palma de Mallorca,8,1990,7,3,28.4,16.8,22.6,60,5.0,0.0,9.2,1018.2,1012.3
Palma de Mallorca,3,1990,7,3,26.6,21.0,23.8,60,2.2,0.0,8.5,1018.9,1013.0
Palma de Mallorca,8,1990,7,4,27.4,16.4,21.9,220,5.3,0.0,13.0,1018.6,1016.6
Palma de Mallorca,3,1990,7,4,26.2,20.6,23.4,200,2.2,0.0,13.0,1019.7,1017.0
Palma de Mallorca,8,1990,7,5,28.4,15.6,22.0,210,3.6,0.0,12.7,1017.0,1013.6
Palma de Mallorca,3,1990,7,5,27.0,20.4,23.7,200,1.9,0.0,13.1,1017.5,1014.3
Palma de Mallorca,8,1990,7,6,27.0,17.0,22.0,60,8.3,0.0,12.5,1021.9,1014.9
Palma de Mallorca,3,1990,7,6,26.8,20.6,23.7,60,3.6,0.0,12.6,1022.6,1015.5
Palma de Mallorca,8,1990,7,7,27.2,14.0,20.6,240,4.4,0.0,12.6,1023.0,1020.6
Palma de Mallorca,3,1990,7,7,26.6,19.0,22.8,200,1.1,0.0,13.1,1023.9,1021.1
Palma de Mallorca,8,1990,7,8,30.0,14.8,22.4,230,4.7,0.0,13.1,1021.8,1017.5
Palma de Mallorca,3,1990,7,8,29.2,20.0,24.6,240,3.9,0.0,13.2,1022.6,1019.4
Palma de Mallorca,8,1990,7,9,29.4,16.4,22.9,220,3.6,0.0,12.8,1019.3,1016.9
Palma de Mallorca,3,1990,7,9,28.2,20.8,24.5,240,1.4,0.0,13.1,1019.8,1017.4
Palma de Mallorca,8,1990,7,10,31.8,17.2,24.5,220,4.7,0.0,12.8,1018.7,1016.5
Palma de Mallorca,3,1990,7,10,30.4,21.6,26.0,200,1.9,0.0,13.1,1019.3,1017.5
Palma de Mallorca,8,1990,7,11,30.0,18.2,24.1,80,5.0,0.0,11.8,1020.9,1017.5
Palma de Mallorca,3,1990,7,11,27.4,20.4,23.9,60,2.2,0.0,9.9,1021.0,1018.6
Palma de Mallorca,8,1990,7,12,29.2,13.2,21.2,220,3.9,0.0,13.0,1019.9,1017.0
Palma de Mallorca,3,1990,7,12,27.4,18.2,22.8,200,1.7,0.0,13.1,1020.2,1017.8
Palma de Mallorca,8,1990,7,13,28.4,14.6,21.5,220,3.6,0.0,12.9,1017.9,1014.9
Palma de Mallorca,3,1990,7,13,26.6,20.6,23.6,200,2.2,0.0,13.0,1018.0,1015.3
Palma de Mallorca,8,1990,7,14,30.6,15.2,22.9,220,3.3,0.0,12.5,1015.1,1012.0
Palma de Mallorca,3,1990,7,14,27.2,20.4,23.8,220,1.1,0.1,13.0,1015.7,1013.2
Palma de Mallorca,8,1990,7,15,32.4,17.6,25.0,60,2.8,0.2,6.0,1019.0,1012.7
Palma de Mallorca,3,1990,7,15,29.6,22.4,26.0,70,0.6,0.5,6.6,1019.5,1013.0
Palma de Mallorca,8,1990,7,16,32.2,21.0,26.6,60,4.7,0.0,9.2,1021.6,1019.0
Palma de Mallorca,3,1990,7,16,29.6,23.2,26.4,70,2.5,0.0,9.2,1021.7,1018.8
Palma de Mallorca,8,1990,7,17,32.6,17.6,25.1,220,3.3,0.0,12.7,1021.6,1017.7
Palma de Mallorca,3,1990,7,17,30.4,21.6,26.0,240,1.9,0.0,12.7,1021.6,1018.3
Palma de Mallorca,8,1990,7,18,32.0,18.6,25.3,230,4.2,0.0,12.7,1018.6,1013.2
Palma de Mallorca,3,1990,7,18,30.0,22.4,26.2,240,0.8,0.0,12.7,1018.6,1014.0
Palma de Mallorca,8,1990,7,19,33.2,17.8,25.5,220,3.3,0.0,13.1,1015.9,1013.6
Palma de Mallorca,3,1990,7,19,29.4,22.6,26.0,200,1.4,0.0,12.8,1016.1,1014.4
Palma de Mallorca,8,1990,7,20,30.0,18.8,24.4,240,4.4,0.0,12.0,1019.1,1015.1
Palma de Mallorca,3,1990,7,20,28.0,22.8,25.4,220,1.4,0.0,11.3,1019.4,1016.1
Palma de Mallorca,8,1990,7,21,31.2,16.6,23.9,220,3.9,0.0,12.3,1020.1,1017.8
Palma de Mallorca,3,1990,7,21,29.0,21.8,25.4,210,1.4,0.0,12.7,1020.0,1018.6
Palma de Mallorca,8,1990,7,22,31.6,17.4,24.5,240,3.6,0.0,13.2,1019.3,1017.2
Palma de Mallorca,3,1990,7,22,29.4,22.4,25.9,200,1.1,0.0,12.7,1019.5,1017.8
Palma de Mallorca,8,1990,7,23,32.0,17.4,24.7,220,3.6,0.0,11.2,1017.5,1015.6
Palma de Mallorca,3,1990,7,23,29.6,22.4,26.0,210,1.7,0.0,11.4,1018.1,1016.5
Palma de Mallorca,8,1990,7,24,31.8,15.4,23.6,230,2.8,0.0,12.8,1017.4,1015.1
Palma de Mallorca,3,1990,7,24,29.2,21.2,25.2,210,1.4,0.0,12.8,1017.2,1015.5
Palma de Mallorca,8,1990,7,25,31.8,16.8,24.3,220,4.4,0.0,12.1,1016.3,1012.2
Palma de Mallorca,3,1990,7,25,29.2,22.4,25.8,200,0.8,0.0,12.1,1016.6,1012.7
Palma de Mallorca,8,1990,7,26,32.4,19.2,25.8,230,3.9,0.0,12.1,1012.7,1010.2
Palma de Mallorca,3,1990,7,26,32.6,23.8,28.2,220,2.5,0.0,12.0,1012.9,1011.1
Palma de Mallorca,8,1990,7,27,32.6,18.6,25.6,220,3.9,0.0,12.0,1013.4,1011.7
Palma de Mallorca,3,1990,7,27,29.0,23.2,26.1,210,1.4,0.0,12.4,1014.0,1012.0
Palma de Mallorca,8,1990,7,28,31.6,19.6,25.6,330,4.4,1.7,7.8,1017.6,1013.1
Palma de Mallorca,3,1990,7,28,29.4,21.8,25.6,310,3.1,1.1,7.9,1018.5,1013.5
Palma de Mallorca,8,1990,7,29,31.2,17.6,24.4,320,3.6,0.0,12.0,1021.0,1017.6
Palma de Mallorca,3,1990,7,29,29.6,22.8,26.2,70,2.5,0.0,12.4,1022.0,1018.2
Palma de Mallorca,8,1990,7,30,30.2,18.8,24.5,220,3.9,0.0,13.0,1021.5,1019.3
Palma de Mallorca,3,1990,7,30,28.6,22.4,25.5,200,2.2,0.0,12.4,1021.5,1019.6
Palma de Mallorca,8,1990,7,31,30.4,17.0,23.7,240,3.3,0.0,10.3,1020.7,1019.0
Palma de Mallorca,3,1990,7,31,29.6,21.8,25.7,210,0.8,0.0,10.2,1021.5,1019.3
Palma de Mallorca,8,1990,8,1,33.2,17.6,25.4,220,3.1,0.0,12.8,1019.7,1016.6
Palma de Mallorca,3,1990,8,1,31.4,22.0,26.7,180,1.4,0.0,12.5,1020.3,1017.2
Palma de Mallorca,8,1990,8,2,34.6,19.4,27.0,220,4.7,0.0,11.2,1018.5,1016.5
Palma de Mallorca,3,1990,8,2,32.0,23.6,27.8,180,1.1,0.0,12.0,1018.4,1017.0
Palma de Mallorca,8,1990,8,3,34.0,21.0,27.5,90,1.1,0.0,11.8,1019.9,1018.0
Palma de Mallorca,3,1990,8,3,32.4,24.8,28.6,110,0.8,0.0,11.6,1020.2,1017.6
Palma de Mallorca,8,1990,8,4,33.6,19.6,26.6,230,2.8,0.0,11.2,1020.1,1018.4
Palma de Mallorca,3,1990,8,4,32.8,23.6,28.2,200,0.6,0.0,11.4,1020.7,1018.9
Palma de Mallorca,8,1990,8,5,32.2,19.2,25.7,210,3.9,0.0,11.8,1019.9,1016.9
Palma de Mallorca,3,1990,8,5,31.6,23.6,27.6,200,1.9,0.0,11.9,1020.5,1017.1
Palma de Mallorca,8,1990,8,6,31.2,20.4,25.8,220,3.6,1.2,10.7,1017.5,1013.0
Palma de Mallorca,3,1990,8,6,29.6,23.6,26.6,210,1.9,0.4,10.5,1017.5,1013.5
Palma de Mallorca,8,1990,8,7,30.2,21.8,26.0,60,6.4,1.6,5.5,1016.7,1013.8
Palma de Mallorca,3,1990,8,7,29.2,23.2,26.2,70,2.8,0.0,6.0,1017.6,1014.7
Palma de Mallorca,8,1990,8,8,30.0,18.4,24.2,70,5.8,0.0,12.1,1021.2,1016.7
Palma de Mallorca,3,1990,8,8,29.6,22.2,25.9,70,3.1,0.0,7.9,1021.2,1017.1
Palma de Mallorca,8,1990,8,9,31.4,14.8,23.1,230,3.3,0.0,12.7,1021.9,1020.0
Palma de Mallorca,3,1990,8,9,30.0,21.0,25.5,210,2.2,0.0,12.5,1022.0,1020.6
Palma de Mallorca,8,1990,8,10,29.4,15.4,22.4,220,3.3,0.0,12.1,1021.9,1020.3
Palma de Mallorca,3,1990,8,10,28.0,20.6,24.3,200,1.4,0.0,12.3,1022.4,1020.7
Palma de Mallorca,8,1990,8,11,29.2,18.0,23.6,220,3.3,0.0,11.1,1021.1,1019.0
Palma de Mallorca,3,1990,8,11,28.0,21.8,24.9,210,0.8,0.0,9.9,1020.9,1019.0
Palma de Mallorca,8,1990,8,12,32.4,17.0,24.7,230,2.5,0.0,10.6,1019.9,1016.7
Palma de Mallorca,3,1990,8,12,28.2,22.2,25.2,200,1.4,0.0,10.6,1020.2,1017.5
Palma de Mallorca,8,1990,8,13,34.6,17.2,25.9,220,3.3,0.0,11.1,1018.9,1015.1
Palma de Mallorca,3,1990,8,13,30.6,22.4,26.5,210,1.4,0.0,11.7,1019.4,1016.1
Palma de Mallorca,8,1990,8,14,32.8,16.0,24.4,220,4.7,0.0,12.1,1016.6,1014.6
Palma de Mallorca,3,1990,8,14,29.6,23.4,26.5,200,1.4,0.0,12.1,1017.3,1014.1
Palma de Mallorca,8,1990,8,15,32.2,21.6,26.9,60,3.1,0.0,8.8,1018.9,1014.9
Palma de Mallorca,3,1990,8,15,31.6,24.4,28.0,210,1.4,0.0,7.7,1019.2,1015.3
Palma de Mallorca,8,1990,8,16,29.8,19.2,24.5,220,3.3,0.0,11.4,1019.8,1018.1
Palma de Mallorca,3,1990,8,16,28.4,23.0,25.7,220,1.9,0.0,11.4,1020.2,1018.4
Palma de Mallorca,8,1990,8,17,30.4,20.6,25.5,230,3.9,0.0,6.7,1022.0,1019.8
Palma de Mallorca,3,1990,8,17,29.0,23.2,26.1,70,1.4,0.0,8.7,1021.9,1020.2
Palma de Mallorca,8,1990,8,18,29.2,21.0,25.1,220,5.0,0.0,8.7,1022.0,1018.9
Palma de Mallorca,3,1990,8,18,27.8,23.6,25.7,210,1.4,0.0,8.1,1021.9,1019.3
Palma de Mallorca,8,1990,8,19,30.5,18.4,24.4,220,3.3,0.0,11.7,1020.7,1017.5
Palma de Mallorca,3,1990,8,19,29.0,22.0,25.5,250,1.4,0.0,11.5,1020.7,1018.6
Palma de Mallorca,8,1990,8,20,31.6,19.6,25.6,240,3.1,0.0,10.5,1020.7,1017.0
Palma de Mallorca,3,1990,8,20,29.2,23.0,26.1,220,1.1,0.0,10.4,1020.5,1017.6
Palma de Mallorca,8,1990,8,21,34.6,18.8,26.7,60,4.2,0.0,11.5,1018.2,1015.5
Palma de Mallorca,3,1990,8,21,33.4,23.4,28.4,70,1.4,0.0,10.8,1018.1,1016.3
Palma de Mallorca,8,1990,8,22,32.2,19.2,25.7,240,4.4,0.0,10.6,1019.0,1016.9
Palma de Mallorca,3,1990,8,22,29.8,23.8,26.8,200,0.8,0.0,11.4,1019.1,1017.3
Palma de Mallorca,8,1990,8,23,32.2,16.2,24.2,240,4.2,0.0,12.0,1020.7,1018.9
Palma de Mallorca,3,1990,8,23,31.0,22.4,26.7,250,1.4,0.0,12.0,1020.9,1018.9
Palma de Mallorca,8,1990,8,24,31.8,16.8,24.3,220,3.9,0.0,12.2,1022.0,1018.4
Palma de Mallorca,3,1990,8,24,29.2,23.0,26.1,200,0.6,0.0,11.8,1021.8,1019.0
Palma de Mallorca,8,1990,8,25,30.4,16.4,23.4,230,3.3,0.1,11.6,1019.9,1016.7
Palma de Mallorca,3,1990,8,25,29.4,22.2,25.8,230,1.4,0.1,11.6,1019.7,1017.5
Palma de Mallorca,8,1990,8,26,29.2,18.8,24.0,320,1.7,23.8,5.0,1018.3,1016.5
Palma de Mallorca,3,1990,8,26,28.0,21.4,24.7,110,0.3,5.9,3.6,1018.4,1017.1
Palma de Mallorca,8,1990,8,27,28.0,18.2,23.1,250,1.9,0.0,8.8,1018.4,1015.6
Palma de Mallorca,3,1990,8,27,27.2,20.4,23.8,250,1.9,80.7,8.3,1018.0,1016.3
Palma de Mallorca,8,1990,8,28,29.0,18.8,23.9,230,3.3,0.0,10.8,1018.9,1016.5
Palma de Mallorca,3,1990,8,28,28.0,20.6,24.3,200,1.1,0.0,10.9,1018.5,1017.3
Palma de Mallorca,8,1990,8,29,30.0,18.4,24.2,220,2.8,0.0,11.1,1018.4,1015.7
Palma de Mallorca,3,1990,8,29,28.6,21.2,24.9,200,0.6,0.0,11.3,1018.4,1016.5
Palma de Mallorca,8,1990,8,30,32.6,19.0,25.8,120,2.5,0.0,10.8,1016.5,1012.3
Palma de Mallorca,3,1990,8,30,29.4,23.0,26.2,200,2.2,0.0,10.7,1017.1,1013.1
Palma de Mallorca,8,1990,8,31,26.0,18.6,22.3,60,9.4,0.4,5.3,1016.2,1013.6
Palma de Mallorca,3,1990,8,31,25.6,20.6,23.1,70,4.7,0.8,5.2,1017.2,1014.6
Palma de Mallorca,8,1990,9,1,29.0,16.4,22.7,230,3.1,0.0,8.2,1017.7,1015.3
Palma de Mallorca,3,1990,9,1,27.4,19.6,23.5,230,1.1,0.0,10.3,1017.9,1016.0
Palma de Mallorca,8,1990,9,2,28.6,19.6,24.1,220,4.7,0.0,8.9,1021.2,1017.0
Palma de Mallorca,3,1990,9,2,28.0,22.0,25.0,200,1.7,0.0,9.2,1018.7,1017.0
Palma de Mallorca,8,1990,9,3,29.0,18.6,23.8,220,4.2,0.0,10.3,1018.2,1015.4
Palma de Mallorca,3,1990,9,3,27.6,22.2,24.9,190,1.9,0.0,11.5,1018.7,1016.6
Palma de Mallorca,8,1990,9,4,29.0,18.2,23.6,210,4.2,0.0,9.9,1015.9,1013.2
Palma de Mallorca,3,1990,9,4,28.0,22.2,25.1,210,0.6,0.0,10.9,1016.6,1013.8
Palma de Mallorca,8,1990,9,5,30.4,18.6,24.5,220,3.1,0.0,10.5,1013.6,1011.9
Palma de Mallorca,3,1990,9,5,29.0,22.0,25.5,200,0.6,0.0,11.2,1014.5,1012.7
Palma de Mallorca,8,1990,9,6,30.2,19.4,24.8,230,3.6,0.0,10.1,1015.4,1013.4
Palma de Mallorca,3,1990,9,6,29.2,22.0,25.6,200,0.8,0.0,9.9,1016.1,1013.8
Palma de Mallorca,8,1990,9,7,29.6,21.6,25.6,220,4.7,3.5,3.2,1015.4,1012.6
Palma de Mallorca,3,1990,9,7,28.0,23.4,25.7,210,1.7,5.6,8.1,1016.1,1013.6
Palma de Mallorca,8,1990,9,8,28.0,20.4,24.2,70,5.6,0.0,6.1,1018.0,1014.6
Palma de Mallorca,3,1990,9,8,26.4,20.8,23.6,70,2.8,0.0,5.2,1019.0,1015.1
Palma de Mallorca,8,1990,9,9,28.6,19.8,24.2,60,5.8,0.0,4.3,1017.0,1014.9
Palma de Mallorca,3,1990,9,9,27.8,21.6,24.7,70,3.6,0.0,4.6,1018.7,1015.7
Palma de Mallorca,8,1990,9,10,31.0,20.6,25.8,40,2.5,0.0,9.2,1016.7,1015.0
Palma de Mallorca,3,1990,9,10,29.6,23.2,26.4,40,0.6,0.0,9.6,1017.2,1016.0
Palma de Mallorca,8,1990,9,11,29.4,18.6,24.0,240,3.3,0.0,9.1,1016.2,1014.4
Palma de Mallorca,3,1990,9,11,29.0,22.2,25.6,200,1.1,0.0,9.0,1017.1,1014.6
Palma de Mallorca,8,1990,9,12,29.6,20.6,25.1,230,3.3,0.0,6.8,1017.0,1014.6
Palma de Mallorca,3,1990,9,12,28.4,23.0,25.7,200,0.8,0.0,7.8,1017.8,1015.4
Palma de Mallorca,8,1990,9,13,31.6,21.0,26.3,120,3.1,0.0,8.2,1017.7,1015.3
Palma de Mallorca,3,1990,9,13,28.2,24.0,26.1,160,1.7,0.0,8.5,1018.4,1016.6
Palma de Mallorca,8,1990,9,14,31.0,20.6,25.8,230,2.8,0.0,8.0,1020.5,1016.9
Palma de Mallorca,3,1990,9,14,29.6,22.6,26.1,200,0.6,0.0,7.7,1021.4,1018.0
Palma de Mallorca,8,1990,9,15,29.5,22.0,25.8,250,2.5,0.0,1.3,1021.4,1017.4
Palma de Mallorca,3,1990,9,15,29.0,24.0,26.5,200,0.6,0.0,2.5,1021.9,1018.4
Palma de Mallorca,8,1990,9,16,30.2,19.0,24.6,220,2.5,0.0,6.7,1019.3,1016.6
Palma de Mallorca,3,1990,9,16,28.6,22.2,25.4,220,0.6,0.1,7.1,1019.7,1017.2
Palma de Mallorca,8,1990,9,17,29.8,19.2,24.5,230,3.1,0.0,6.7,1018.4,1015.8
Palma de Mallorca,3,1990,9,17,27.8,22.2,25.0,200,0.6,0.0,6.7,1019.4,1016.7
Palma de Mallorca,8,1990,9,18,29.6,18.0,23.8,70,5.0,0.0,8.9,1021.4,1018.4
Palma de Mallorca,3,1990,9,18,29.6,22.0,25.8,70,1.1,0.0,9.0,1022.0,1019.3
Palma de Mallorca,8,1990,9,19,29.4,16.4,22.9,240,3.3,0.0,6.8,1020.1,1015.8
Palma de Mallorca,3,1990,9,19,28.0,21.0,24.5,200,1.1,0.0,7.0,1020.9,1016.6
Palma de Mallorca,8,1990,9,20,29.4,16.8,23.1,230,2.8,0.0,8.8,1016.7,1013.5
Palma de Mallorca,3,1990,9,20,27.8,21.2,24.5,200,0.8,0.0,8.9,1017.2,1014.4
Palma de Mallorca,8,1990,9,21,32.6,18.4,25.5,330,3.1,0.0,9.8,1014.7,1012.5
Palma de Mallorca,3,1990,9,21,31.6,22.4,27.0,50,0.6,0.0,9.9,1015.3,1013.0
Palma de Mallorca,8,1990,9,22,29.4,18.0,23.7,230,2.5,0.0,9.3,1014.8,1011.5
Palma de Mallorca,3,1990,9,22,28.2,21.4,24.8,210,0.6,0.0,10.0,1015.3,1011.8
Palma de Mallorca,8,1990,9,23,32.4,18.0,25.2,260,5.0,0.0,7.5,1012.1,1009.1
Palma de Mallorca,3,1990,9,23,31.6,21.8,26.7,270,1.1,0.0,7.4,1012.7,1009.0
Palma de Mallorca,8,1990,9,24,27.8,17.6,22.7,60,3.1,2.0,2.0,1014.7,1009.4
Palma de Mallorca,3,1990,9,24,26.6,22.4,24.5,340,1.7,2.0,2.2,1015.1,1010.5
Palma de Mallorca,8,1990,9,25,29.8,18.5,24.2,220,1.1,10.7,4.3,1014.6,1011.3
Palma de Mallorca,3,1990,9,25,27.4,19.8,23.6,250,0.3,5.0,4.1,1015.1,1012.0
Palma de Mallorca,8,1990,9,26,28.8,16.4,22.6,220,0.6,0.0,8.8,1021.2,1014.6
Palma de Mallorca,3,1990,9,26,27.4,19.6,23.5,160,0.0,0.0,8.6,1021.6,1015.1
Palma de Mallorca,8,1990,9,27,27.6,16.2,21.9,220,2.5,0.0,8.0,1024.5,1021.1
Palma de Mallorca,3,1990,9,27,27.5,20.2,23.8,240,0.6,0.0,8.9,1025.0,1021.5
Palma de Mallorca,8,1990,9,28,27.4,17.4,22.4,230,2.5,0.0,8.9,1024.9,1022.3
Palma de Mallorca,3,1990,9,28,27.0,21.4,24.2,200,0.6,0.0,8.9,1025.4,1023.3
Palma de Mallorca,8,1990,9,29,29.2,18.2,23.7,190,1.9,0.0,8.2,1023.3,1019.7
Palma de Mallorca,3,1990,9,29,27.6,21.4,24.5,160,0.3,0.0,8.6,1023.6,1021.2
Palma de Mallorca,8,1990,9,30,30.4,18.8,24.6,90,1.1,0.0,4.5,1019.7,1015.4
Palma de Mallorca,3,1990,9,30,27.2,21.4,24.3,160,0.3,0.0,2.7,1021.2,1016.5
Palma de Mallorca,8,1990,10,1,28.0,18.6,23.3,240,2.5,0.0,5.5,1017.1,1015.1
Palma de Mallorca,3,1990,10,1,27.4,22.0,24.7,70,0.6,0.0,5.7,1017.9,1016.2
Palma de Mallorca,8,1990,10,2,29.2,18.8,24.0,70,3.6,8.6,4.5,1017.1,1014.7
Palma de Mallorca,3,1990,10,2,28.0,21.0,24.5,110,0.6,5.0,4.4,1018.2,1015.4
Palma de Mallorca,8,1990,10,3,27.0,17.8,22.4,230,2.2,1.4,8.6,1014.7,1011.0
Palma de Mallorca,3,1990,10,3,26.2,20.4,23.3,200,0.6,0.1,8.1,1015.7,1012.1
Palma de Mallorca,8,1990,10,4,24.8,17.0,20.9,60,7.8,1.8,3.2,1019.8,1011.0
Palma de Mallorca,3,1990,10,4,25.2,17.8,21.5,60,3.9,2.1,2.5,1020.2,1011.5
Palma de Mallorca,8,1990,10,5,25.0,12.0,18.5,300,2.8,0.0,9.5,1022.9,1019.0
Palma de Mallorca,3,1990,10,5,24.6,16.6,20.6,340,0.6,0.0,9.2,1023.8,1020.0
Palma de Mallorca,8,1990,10,6,24.6,9.6,17.1,220,2.5,0.0,10.3,1022.2,1014.0
Palma de Mallorca,3,1990,10,6,24.2,14.8,19.5,220,0.8,0.0,9.8,1023.4,1013.8
Palma de Mallorca,8,1990,10,7,25.0,10.6,17.8,310,2.8,38.7,6.0,1014.0,1002.0
Palma de Mallorca,3,1990,10,7,24.6,15.8,20.2,340,1.1,66.9,5.8,1013.8,1002.9
Palma de Mallorca,8,1990,10,8,20.6,15.2,17.9,50,2.8,6.9,3.0,1012.3,1001.8
Palma de Mallorca,3,1990,10,8,21.0,15.4,18.2,20,0.8,9.3,1.5,1013.0,1002.7
Palma de Mallorca,8,1990,10,9,22.2,13.6,17.9,50,3.1,6.2,2.5,1015.3,1012.3
Palma de Mallorca,3,1990,10,9,22.6,14.6,18.6,340,2.2,9.7,3.5,1016.0,1013.0
Palma de Mallorca,8,1990,10,10,24.2,13.0,18.6,210,0.6,0.5,5.6,1016.2,1014.3
Palma de Mallorca,3,1990,10,10,24.4,15.5,20.0,240,0.3,0.3,6.1,1017.5,1015.5
Palma de Mallorca,8,1990,10,11,21.4,14.4,17.9,220,2.2,32.1,3.3,1015.8,1008.6
Palma de Mallorca,3,1990,10,11,20.6,17.0,18.8,340,1.9,19.3,2.0,1016.8,1008.5
Palma de Mallorca,8,1990,10,12,25.2,15.4,20.3,240,1.9,1.7,9.5,1015.4,1012.0
Palma de Mallorca,3,1990,10,12,25.5,18.0,21.8,340,0.6,1.5,8.7,1016.2,1013.0
Palma de Mallorca,8,1990,10,13,23.4,15.6,19.5,210,6.1,0.4,6.0,1021.2,1014.3
Palma de Mallorca,3,1990,10,13,24.2,18.8,21.5,200,2.2,0.6,5.8,1021.6,1014.8
Palma de Mallorca,8,1990,10,14,27.0,14.6,20.8,240,0.6,0.0,5.3,1021.2,1015.8
Palma de Mallorca,3,1990,10,14,25.4,18.0,21.7,200,0.3,0.0,4.3,1021.6,1016.6
Palma de Mallorca,8,1990,10,15,24.2,14.6,19.4,220,0.6,0.5,2.2,1015.8,1013.2
Palma de Mallorca,3,1990,10,15,24.4,18.0,21.2,200,0.0,0.2,1.8,1016.6,1013.8
Palma de Mallorca,8,1990,10,16,24.2,15.6,19.9,230,2.8,3.2,9.7,1015.7,1012.5
Palma de Mallorca,3,1990,10,16,25.0,18.6,21.8,200,0.6,0.7,9.4,1016.1,1013.6
Palma de Mallorca,8,1990,10,17,23.6,15.6,19.6,250,3.3,0.0,9.0,1013.7,1011.2
Palma de Mallorca,3,1990,10,17,25.6,18.0,21.8,330,0.8,0.0,8.9,1014.2,1012.0
Palma de Mallorca,8,1990,10,18,23.0,11.8,17.4,230,1.1,11.6,7.5,1013.6,1008.7
Palma de Mallorca,3,1990,10,18,24.2,16.0,20.1,220,0.3,3.6,7.2,1014.0,1009.0
Palma de Mallorca,8,1990,10,19,23.0,15.2,19.1,220,4.2,0.0,9.4,1011.5,1004.3
Palma de Mallorca,3,1990,10,19,23.6,17.6,20.6,210,1.1,0.0,9.1,1012.7,1005.9
Palma de Mallorca,8,1990,10,20,22.6,13.6,18.1,240,3.1,0.0,10.3,1013.1,1010.9
Palma de Mallorca,3,1990,10,20,23.4,17.0,20.2,340,0.0,0.0,10.0,1014.0,1011.4
Palma de Mallorca,8,1990,10,21,22.4,11.4,16.9,240,1.9,0.0,10.0,1012.5,1009.7
Palma de Mallorca,3,1990,10,21,23.4,15.6,19.5,220,0.8,0.0,9.0,1012.3,1010.4
Palma de Mallorca,8,1990,10,22,25.4,12.8,19.1,130,6.7,0.0,2.0,1012.6,1006.7
Palma de Mallorca,3,1990,10,22,24.6,16.6,20.6,110,3.3,0.0,2.5,1013.2,1007.8
Palma de Mallorca,8,1990,10,23,21.2,14.2,17.7,260,6.4,2.1,8.5,1015.0,1012.6
Palma de Mallorca,3,1990,10,23,22.2,17.0,19.6,200,1.9,0.0,6.5,1016.1,1013.1
Palma de Mallorca,8,1990,10,24,23.0,13.6,18.3,240,3.9,0.1,9.6,1015.4,1011.1
Palma de Mallorca,3,1990,10,24,24.2,17.4,20.8,230,0.8,0.3,9.0,1015.7,1014.2
Palma de Mallorca,8,1990,10,25,21.2,12.0,16.6,320,2.8,0.0,7.0,1016.0,1011.9
Palma de Mallorca,3,1990,10,25,22.2,17.0,19.6,330,0.8,0.0,7.3,1015.8,1013.1
Palma de Mallorca,8,1990,10,26,21.4,11.0,16.2,250,8.9,0.9,3.8,1013.9,1010.5
Palma de Mallorca,3,1990,10,26,22.0,17.4,19.7,210,4.2,1.5,5.6,1014.3,1011.1
Palma de Mallorca,8,1990,10,27,20.0,10.4,15.2,250,2.2,0.0,6.0,1015.5,1010.7
